providercode,sitecode,hour,tph_median,measure,ct_sum,avg_first_resp_delay_minute,last_updated
AI,F9,0,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,1,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,2,15340.714285714286,TPH,153430.0,19.642857142857142,2025-06-24 14:12
AI,F9,3,6990.0,TPH,2786.0,16.333333333333332,2025-06-24 14:12
AI,F9,4,2760.0,TPH,466.0,9.0,2025-06-24 14:12
AI,F9,5,7740.0,TPH,40821.0,19.642857142857142,2025-06-24 14:12
AI,F9,6,2031.0,TPH,3156.0,20.9,2025-06-24 14:12
AI,F9,7,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,8,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,9,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,10,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,11,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,12,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,13,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,14,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,15,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,16,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,17,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,18,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,19,8580.0,TPH,1525.0,18.0,2025-06-24 14:12
AI,F9,20,10610.76923076923,TPH,20860.0,14.692307692307692,2025-06-24 14:12
AI,F9,21,10102.5,TPH,6750.0,13.875,2025-06-24 14:12
AI,F9,22,7312.5,TPH,4892.0,24.375,2025-06-24 14:12
AI,F9,23,9810.0,TPH,4350.0,40.0,2025-06-24 14:12
AI,G4,0,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,1,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,2,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,3,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,4,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,5,2434.285714285714,TPH,31245.0,9.071428571428571,2025-06-24 14:12
AI,G4,6,2254.285714285714,TPH,25422.0,9.071428571428571,2025-06-24 14:12
AI,G4,7,1432.5,TPH,1383.0,2.75,2025-06-24 14:12
AI,G4,8,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,9,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,10,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,11,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,12,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,13,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,14,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,15,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,16,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,17,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,18,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,19,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,20,225.0,TPH,149.0,1.5,2025-06-24 14:12
AI,G4,21,2130.0,TPH,1798.5,2.0,2025-06-24 14:12
AI,G4,22,1200.0,TPH,104.0,100.0,2025-06-24 14:12
AI,G4,23,1740.0,TPH,148.0,100.0,2025-06-24 14:12
AI,GGL,0,46936.153846153844,TPH,83001.0,16.846153846153847,2025-06-24 14:12
AI,GGL,1,18145.384615384617,TPH,34357.0,17.0,2025-06-24 14:12
AI,GGL,2,46135.71428571428,TPH,116137.0,16.928571428571427,2025-06-24 14:12
AI,GGL,3,6083.076923076923,TPH,30776.0,17.076923076923077,2025-06-24 14:12
AI,GGL,4,3622.5,TPH,2166.0,15.75,2025-06-24 14:12
AI,GGL,5,16855.714285714286,TPH,69135.0,16.928571428571427,2025-06-24 14:12
AI,GGL,6,2035.7142857142858,TPH,6883.0,16.928571428571427,2025-06-24 14:12
AI,GGL,7,44970.0,TPH,107183.0,16.928571428571427,2025-06-24 14:12
AI,GGL,8,15700.0,TPH,18004.0,16.77777777777778,2025-06-24 14:12
AI,GGL,9,4710.0,TPH,2467.0,16.5,2025-06-24 14:12
AI,GGL,10,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,11,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,12,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,13,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,14,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,15,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,16,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,17,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,18,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,19,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,20,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,21,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,22,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,GGL,23,17595.0,TPH,3435.5,18.0,2025-06-24 14:12
AI,LX,0,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,1,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,2,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,3,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,4,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,5,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,6,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,7,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,8,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,9,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,10,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,11,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,12,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,13,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,14,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,15,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,16,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,17,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,18,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,19,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,20,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,21,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,22,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,LX,23,6600.0,TPH,550.0,15.0,2025-06-24 14:12
AI,N0,0,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,1,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,2,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,3,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,4,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,5,2284.285714285714,TPH,8483.0,1.0714285714285714,2025-06-24 14:12
AI,N0,6,255.0,TPH,178.0,1.0,2025-06-24 14:12
AI,N0,7,96.0,TPH,82.0,1.0,2025-06-24 14:12
AI,N0,8,8.571428571428571,TPH,31.0,1.1428571428571428,2025-06-24 14:12
AI,N0,9,0.0,TPH,3.0,1.0,2025-06-24 14:12
AI,N0,10,0.0,TPH,9.0,1.0,2025-06-24 14:12
AI,N0,11,60.0,TPH,5.0,1.0,2025-06-24 14:12
AI,N0,12,0.0,TPH,2.0,1.0,2025-06-24 14:12
AI,N0,13,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,14,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,15,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,16,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,17,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,18,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,19,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,20,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,21,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,22,1560.0,TPH,451.0,1.0,2025-06-24 14:12
AI,N0,23,6602.142857142857,TPH,20573.0,1.0714285714285714,2025-06-24 14:12
AI,NK,0,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,1,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,2,3672.8571428571427,TPH,39381.0,10.428571428571429,2025-06-24 14:12
AI,NK,3,1155.0,TPH,7630.0,10.428571428571429,2025-06-24 14:12
AI,NK,4,2370.0,TPH,400.0,3.0,2025-06-24 14:12
AI,NK,5,4600.714285714285,TPH,54829.0,10.428571428571429,2025-06-24 14:12
AI,NK,6,1457.142857142857,TPH,6751.0,10.428571428571429,2025-06-24 14:12
AI,NK,7,123.75,TPH,126.0,15.0,2025-06-24 14:12
AI,NK,8,90.0,TPH,21.0,4.5,2025-06-24 14:12
AI,NK,9,60.0,TPH,8.0,5.0,2025-06-24 14:12
AI,NK,10,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,11,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,12,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,13,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,14,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,15,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,16,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,17,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,18,1320.0,TPH,487.0,6.0,2025-06-24 14:12
AI,NK,19,60.0,TPH,30.0,5.0,2025-06-24 14:12
AI,NK,20,1788.4615384615386,TPH,11907.0,5.076923076923077,2025-06-24 14:12
AI,NK,21,1084.6153846153845,TPH,6424.0,5.076923076923077,2025-06-24 14:12
AI,NK,22,1407.857142857143,TPH,3781.0,10.428571428571429,2025-06-24 14:12
AI,NK,23,814.2857142857143,TPH,4134.0,10.428571428571429,2025-06-24 14:12
AI,WF,0,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,1,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,2,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,3,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,4,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,5,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,6,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,7,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,8,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,9,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,10,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,11,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,12,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,13,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,14,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,15,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,16,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,17,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,18,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,19,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,20,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,21,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,22,975.0,TPH,278.5,1.0,2025-06-24 14:12
AI,WF,23,932.5,TPH,3278.0,1.0,2025-06-24 14:12
QL2,3M,0,450.0,TPH,109.0,8.5,2025-06-24 14:12
QL2,3M,1,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,2,390.0,TPH,432.0,8.5,2025-06-24 14:12
QL2,3M,3,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,4,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,5,360.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,6,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,7,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,8,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,9,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,10,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,11,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,12,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,13,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,14,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,15,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,16,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,17,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,18,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,19,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,20,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,21,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,22,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,3M,23,390.0,TPH,95.0,10.0,2025-06-24 14:12
QL2,9K,0,602.1428571428571,TPH,3038.0,12.214285714285714,2025-06-24 14:12
QL2,9K,1,435.0,TPH,558.0,16.25,2025-06-24 14:12
QL2,9K,2,520.7142857142857,TPH,2703.0,12.214285714285714,2025-06-24 14:12
QL2,9K,3,240.0,TPH,42.0,17.0,2025-06-24 14:12
QL2,9K,4,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,5,369.2307692307692,TPH,1093.0,11.846153846153847,2025-06-24 14:12
QL2,9K,6,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,7,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,8,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,9,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,10,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,11,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,12,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,13,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,14,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,15,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,16,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,17,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,18,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,19,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,20,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,21,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,22,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,9K,23,420.0,TPH,164.5,10.0,2025-06-24 14:12
QL2,A3,0,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,1,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,2,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,3,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,4,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,5,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,6,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,7,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,8,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,9,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,10,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,11,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,12,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,13,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,14,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,15,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,16,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,A3,17,450.0,TPH,683.0,4.615384615384615,2025-06-24 14:12
QL2,A3,18,428.57142857142856,TPH,773.0,4.714285714285714,2025-06-24 14:12
QL2,A3,19,340.7142857142857,TPH,775.0,4.714285714285714,2025-06-24 14:12
QL2,A3,20,343.84615384615387,TPH,489.0,4.769230769230769,2025-06-24 14:12
QL2,A3,21,350.7692307692308,TPH,482.0,4.6923076923076925,2025-06-24 14:12
QL2,A3,22,379.2857142857143,TPH,795.0,4.714285714285714,2025-06-24 14:12
QL2,A3,23,360.0,TPH,51.0,5.0,2025-06-24 14:12
QL2,AC,0,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,1,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,2,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,3,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,4,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,5,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,6,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,7,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,8,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,9,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,10,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,11,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,12,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,13,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,14,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,15,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,16,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,17,1230.0,TPH,207.0,4.5,2025-06-24 14:12
QL2,AC,18,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,19,900.0,TPH,75.0,5.0,2025-06-24 14:12
QL2,AC,20,1380.0,TPH,117.0,5.0,2025-06-24 14:12
QL2,AC,21,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AC,22,840.0,TPH,148.0,4.5,2025-06-24 14:12
QL2,AC,23,1020.0,TPH,85.5,5.0,2025-06-24 14:12
QL2,AF,0,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,1,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,2,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,3,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,4,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,5,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,6,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,7,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,8,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,9,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,10,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,11,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,12,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,13,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,14,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,15,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,16,360.0,TPH,60.0,64.0,2025-06-24 14:12
QL2,AF,17,366.6666666666667,TPH,350.0,57.111111111111114,2025-06-24 14:12
QL2,AF,18,423.3333333333333,TPH,463.0,54.333333333333336,2025-06-24 14:12
QL2,AF,19,306.0,TPH,260.0,9.8,2025-06-24 14:12
QL2,AF,20,312.0,TPH,320.0,9.8,2025-06-24 14:12
QL2,AF,21,327.5,TPH,850.0,41.166666666666664,2025-06-24 14:12
QL2,AF,22,357.85714285714283,TPH,2142.0,46.42857142857143,2025-06-24 14:12
QL2,AF,23,240.0,TPH,43.0,80.0,2025-06-24 14:12
QL2,AI,0,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,1,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,2,37.5,TPH,149.0,18.25,2025-06-24 14:12
QL2,AI,3,20.76923076923077,TPH,199.0,17.846153846153847,2025-06-24 14:12
QL2,AI,4,21.428571428571427,TPH,58.0,19.285714285714285,2025-06-24 14:12
QL2,AI,5,37.5,TPH,165.0,17.583333333333332,2025-06-24 14:12
QL2,AI,6,27.692307692307693,TPH,118.0,17.692307692307693,2025-06-24 14:12
QL2,AI,7,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,8,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,9,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,10,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,11,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,12,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,13,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,14,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,15,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,16,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,17,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,18,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,19,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,20,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,21,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,22,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AI,23,30.0,TPH,12.0,15.0,2025-06-24 14:12
QL2,AM,0,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,1,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,2,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,3,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,4,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,5,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,6,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,7,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,8,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,9,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,10,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,11,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,12,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,13,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,14,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,15,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,16,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AM,17,527.1428571428571,TPH,643.0,3.2857142857142856,2025-06-24 14:12
QL2,AM,18,544.6153846153846,TPH,612.0,3.3076923076923075,2025-06-24 14:12
QL2,AM,19,439.09090909090907,TPH,443.0,3.090909090909091,2025-06-24 14:12
QL2,AM,20,530.7692307692307,TPH,606.0,3.3076923076923075,2025-06-24 14:12
QL2,AM,21,544.6153846153846,TPH,641.0,3.230769230769231,2025-06-24 14:12
QL2,AM,22,514.6153846153846,TPH,661.0,3.3076923076923075,2025-06-24 14:12
QL2,AM,23,540.0,TPH,47.0,3.0,2025-06-24 14:12
QL2,AS_IP,0,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,1,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,2,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,3,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,4,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,5,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,6,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,7,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,8,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,9,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,10,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,11,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,12,4410.0,TPH,9254.0,3.0,2025-06-24 14:12
QL2,AS_IP,13,4785.0,TPH,10900.0,3.0,2025-06-24 14:12
QL2,AS_IP,14,1875.0,TPH,1868.0,3.0,2025-06-24 14:12
QL2,AS_IP,15,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,16,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,17,1440.0,TPH,124.0,3.0,2025-06-24 14:12
QL2,AS_IP,18,1200.0,TPH,100.0,9.0,2025-06-24 14:12
QL2,AS_IP,19,1560.0,TPH,134.0,3.0,2025-06-24 14:12
QL2,AS_IP,20,1110.0,TPH,191.0,6.0,2025-06-24 14:12
QL2,AS_IP,21,1560.0,TPH,264.0,3.0,2025-06-24 14:12
QL2,AS_IP,22,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AS_IP,23,1620.0,TPH,136.0,3.0,2025-06-24 14:12
QL2,AT,0,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,1,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,2,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,3,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,4,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,5,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,6,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,7,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,8,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,9,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,10,540.0,TPH,49.0,5.0,2025-06-24 14:12
QL2,AT,11,540.0,TPH,49.0,5.0,2025-06-24 14:12
